Indicator,Latitude,Longitude
parking,34.13986187,-118.25722143
library,34.14406462743362831858407080,-118.2537403752212389380530973
restaurant,34.15181174,-118.45251294
restaurant,34.15142771,-118.45019325
restaurant,34.15131204,-118.44984524
pharmacy,34.15256924528301886792452830,-118.4543927811320754716981132
restaurant,34.15201265,-118.4568038111111111111111111
bank,34.15271411111111111111111111,-118.4571376259259259259259259
bank,34.15112470476190476190476190,-118.4482870428571428571428571
restaurant,34.15162763333333333333333333,-118.4482139
parking,34.151334675,-118.4548933875
parking,34.15253194545454545454545455,-118.4556120909090909090909091
parking,34.152187925,-118.4534062125
parking,34.15167615,-118.4550250666666666666666667
parking,34.1516271,-118.4547257666666666666666667
parking,34.15245862631578947368421053,-118.4545036473684210526315789
parking,34.15282370714285714285714286,-118.4561477571428571428571429
parking,34.15181058571428571428571429,-118.4522603142857142857142857
parking,34.15128625882352941176470588,-118.4527897294117647058823529
parking,34.15119521111111111111111111,-118.4530901555555555555555556
parking,34.15129945454545454545454545,-118.4532752454545454545454545
parking,34.15181128333333333333333333,-118.44964545
parking,34.15203324,-118.4507586
bank,34.15205294,-118.45330089
parking,34.15193233,-118.45693637
parking,34.15234384285714285714285714,-118.4526934428571428571428571
parking,34.15219805,-118.45203755
parking,34.15210414,-118.4512183
parking,34.15212366666666666666666667,-118.4514560833333333333333333
parking,34.1518399125,-118.4517172375
parking,34.15180491818181818181818182,-118.4519175818181818181818182
parking,34.15210484285714285714285714,-118.4522976714285714285714286
parking,34.151808325,-118.45154535
parking,34.1517755,-118.45139465
parking,34.15174225,-118.451249825
parking,34.1517915,-118.45115502
parking,34.15170821,-118.45537415
parking,34.15170036,-118.45066504
parking,34.1516224875,-118.4505271375
parking,34.15153069230769230769230769,-118.4503193461538461538461538
parking,34.15158387142857142857142857,-118.4501892571428571428571429
parking,34.15151031333333333333333333,-118.4500160133333333333333333
parking,34.15143913076923076923076923,-118.4497630461538461538461538
parking,34.15151596,-118.44957158
parking,34.15144321666666666666666667,-118.4493590666666666666666667
fuel,34.15219788,-118.44904792
restaurant,34.15162294285714285714285714,-118.4513418714285714285714286
fast_food,34.15154264,-118.45078112
restaurant,34.15105842608695652173913043,-118.4477103391304347826086957
parking,34.15276375,-118.45664388
parking,34.1532459,-118.4570414142857142857142857
parking,34.15375508181818181818181818,-118.4559797272727272727272727
parking,34.15135882666666666666666667,-118.4557924866666666666666667
restaurant,34.15136917142857142857142857,-118.4499193
restaurant,34.1511152,-118.4517465142857142857142857
cafe,34.15116191428571428571428571,-118.4520566428571428571428571
restaurant,34.1512106375,-118.45213695
clinic,34.15116709166666666666666667,-118.451879075
parking,34.1530063,-118.4597776714285714285714286
parking,34.15285111666666666666666667,-118.4652727833333333333333333
parking,34.1529394125,-118.4658999375
parking,34.14991062857142857142857143,-118.4560838285714285714285714
parking,34.15272426923076923076923077,-118.4621092538461538461538462
parking,34.1512891,-118.4537289466666666666666667
school,34.14983286153846153846153846,-118.4554954
parking,34.15085406666666666666666667,-118.4520962
restaurant,34.15076806,-118.44903046
parking,34.16683900555555555555555556,-118.4862885
parking,34.17232228,-118.46862386
school,33.93729492142857142857142857,-118.36492215
school,33.93541963,-118.35205534
school,33.9354975,-118.3653387666666666666666667
school,33.93594374285714285714285714,-118.3494777857142857142857143
school,33.93436991428571428571428571,-118.3358255714285714285714286
parking,34.15181821538461538461538462,-118.4460871153846153846153846
restaurant,34.1523336,-118.44897554
bank,34.1527410,-118.44834628
restaurant,34.15264198333333333333333333,-118.4490088166666666666666667
stripclub,34.02208729166666666666666667,-118.245592325
parking,33.89959482,-118.37637942
parking,33.8995912,-118.3762405
parking,33.89919184,-118.37666322
parking,33.90015178,-118.37664176
parking,33.89991224,-118.37652748
parking,33.90012198,-118.3768161
parking,34.2563742875,-118.389810175
dentist,34.15134324,-118.4527757
parking,34.15227394285714285714285714,-118.4624892285714285714285714
parking,33.79389134545454545454545455,-118.3317897909090909090909091
parking,33.79360343571428571428571429,-118.3333601571428571428571429
parking,33.79272566111111111111111111,-118.33292615
parking,33.79315656,-118.33339154
parking,33.7939301,-118.3349158428571428571428571
parking,33.79433161428571428571428571,-118.3332483571428571428571429
parking,33.793618825,-118.3343612875
parking,33.79318256,-118.33408895
parking,33.79613797272727272727272727,-118.3373864181818181818181818
parking,33.79492951818181818181818182,-118.3360696363636363636363636
parking,33.79587251666666666666666667,-118.3374948166666666666666667
parking,33.7946514,-118.33610168
parking,33.79560388,-118.33750806
parking,33.79430664,-118.33581096
parking,33.79540561666666666666666667,-118.3368860166666666666666667
parking,33.79590251,-118.33787429
parking,33.79457249,-118.33542001
bar,34.15222169555555555555555556,-118.4550063355555555555555556
parking,33.7964211,-118.3384521090909090909090909
parking,33.79739564545454545454545455,-118.3390710363636363636363636
parking,33.79754123684210526315789474,-118.3396906263157894736842105
parking,33.79980892272727272727272727,-118.3424051636363636363636364
parking,33.79958794,-118.34166106
parking,33.79800214,-118.3403607
parking,33.7985389,-118.3407719166666666666666667
parking,33.79991278333333333333333333,-118.34194835
parking,33.7992615125,-118.3419764625
parking,34.15310610740740740740740741,-118.4665709148148148148148148
parking,33.800776596,-118.343562156
parking,33.80167482,-118.34428114
parking,33.80176631,-118.34438875
parking,34.15134574285714285714285714,-118.4573219571428571428571429
parking,34.15321784,-118.46037774
parking,34.15323612307692307692307692,-118.4606752692307692307692308
parking,34.15340558571428571428571429,-118.4615270571428571428571429
parking,34.15329559,-118.46111203
cinema,34.15287322,-118.44757745
parking,34.15271929230769230769230769,-118.4482197461538461538461538
parking,34.15219448214285714285714286,-118.44791825
parking,34.15229520666666666666666667,-118.4470841
parking,34.15020564444444444444444444,-118.4484440333333333333333333
parking,34.1527658,-118.4579084625
parking,34.15310457173913043478260870,-118.4601391934782608695652174
parking,34.04532376,-118.25905152
parking,33.8018929,-118.34481718
parking,33.80264766,-118.34594478
parking,33.803672525,-118.34719905
school,34.10608855714285714285714286,-118.3106677142857142857142857
parking,34.18421068333333333333333333,-118.5028144833333333333333333
parking,33.95487966923076923076923077,-118.3874357923076923076923077
parking,33.88926261666666666666666667,-118.4052445166666666666666667
fuel,33.93112804,-118.36095072
restaurant,34.04580881578947368421052632,-118.2048466
parking,33.92909703,-118.2040057
parking,33.92872973333333333333333333,-118.2049642833333333333333333
shelter,33.92762918571428571428571429,-118.2040861428571428571428571
parking,33.90901624,-118.18936822
parking,33.91015518571428571428571429,-118.1880690571428571428571429
parking,33.92578598,-118.2009363
parking,33.92666996,-118.20048196
school,33.9262089,-118.2006834
fast_food,33.93137681428571428571428571,-118.2037387142857142857142857
parking,33.93174058,-118.20150644
parking,33.93363348,-118.20149088
parking,34.18734571428571428571428571,-118.4511017428571428571428571
parking,34.1869173875,-118.4513835625
parking,34.18689592,-118.45287032
parking,34.18694385833333333333333333,-118.452173125
parking,34.18692185555555555555555556,-118.4519197777777777777777778
parking,34.1870541,-118.4517617
parking,34.18707282857142857142857143,-118.4516025428571428571428571
parking,34.06324308333333333333333333,-118.3674277166666666666666667
parking,34.06328008571428571428571429,-118.3677313
parking,34.06333176,-118.36865166
car_wash,33.84752864545454545454545455,-118.1594881090909090909090909
parking,33.8474555375,-118.1603713625
parking,33.84793774285714285714285714,-118.1594527285714285714285714
parking,33.84851458888888888888888889,-118.1603655111111111111111111
parking,33.84680477777777777777777778,-118.1594541666666666666666667
parking,33.8464740125,-118.159424875
parking,33.84628856,-118.16018888
fuel,33.84656821176470588235294118,-118.1667743647058823529411765
veterinary,33.79031083333333333333333333,-118.1514311809523809523809524
fast_food,33.78284068,-118.15162164
parking,33.7829268,-118.1517846555555555555555556
fuel,33.78226015714285714285714286,-118.1520201857142857142857143
fuel,33.78239496666666666666666667,-118.1520435333333333333333333
parking,33.78224008,-118.1516179
restaurant,33.7820011,-118.1528070777777777777777778
place_of_worship,33.78100284838709677419354839,-118.1552941096774193548387097
parking,33.78192705,-118.1536471666666666666666667
parking,33.78347876,-118.15539324
school,33.78422958,-118.15385018
parking,33.78348432,-118.15367046
restaurant,33.78285174545454545454545455,-118.1536677272727272727272727
pharmacy,33.78286133214285714285714286,-118.1531022642857142857142857
parking,33.7833122,-118.15325336
parking,33.78303112,-118.15281134
fast_food,33.9596318,-118.38604964
parking,34.1447556,-118.4140918285714285714285714
parking,34.14471056363636363636363636,-118.4145140545454545454545455
fuel,34.14545501111111111111111111,-118.4135688
parking,34.14471064375,-118.4132339875
parking,33.76769691428571428571428571,-118.1919694428571428571428571
bank,33.76758871025641025641025641,-118.1900358
post_office,33.77083739285714285714285714,-118.1886265357142857142857143
parking,33.76989151428571428571428571,-118.1884170142857142857142857
parking,33.7695790,-118.19017468
parking,33.76831008888888888888888889,-118.1928327333333333333333333
parking,33.77029995714285714285714286,-118.1915397714285714285714286
parking,33.76965448,-118.19192046
parking,33.77085504,-118.19610912
parking,33.77017764,-118.19586126
courthouse,33.76999478461538461538461538,-118.1993554461538461538461538
place_of_worship,33.77244001818181818181818182,-118.1873491363636363636363636
restaurant,33.76785382,-118.18749628
parking,33.7691285,-118.18552576
restaurant,33.76948974444444444444444444,-118.1848210333333333333333333
fuel,33.76885782,-118.18197882
restaurant,33.76857410909090909090909091,-118.1788878727272727272727273
restaurant;cafe,33.76702138461538461538461538,-118.1655315615384615384615385
restaurant,33.76673005555555555555555556,-118.1656124444444444444444444
restaurant,33.7641934,-118.1540210611111111111111111
restaurant,33.76459075555555555555555556,-118.1517170222222222222222222
parking,34.12077355,-118.2934828375
parking,33.8965410,-118.2251315714285714285714286
parking,33.89636724,-118.22488566
parking,33.8969501,-118.22270986
library,33.91590453846153846153846154,-118.2305555461538461538461538
place_of_worship,33.91650566,-118.23275546
place_of_worship,33.92416690909090909090909091,-118.2361033363636363636363636
place_of_worship,33.9349876,-118.24028324
parking,33.93556958,-118.24036172
parking,33.93499586,-118.2400308
place_of_worship,33.94015425217391304347826087,-118.2421152217391304347826087
place_of_worship,33.97333594444444444444444444,-118.2438855666666666666666667
parking,34.00164508888888888888888889,-118.2426064333333333333333333
place_of_worship,34.02373191052631578947368421,-118.2477810078947368421052632
parking,34.02529808,-118.25315862
parking,34.02880608333333333333333333,-118.2610441
parking,34.02807395714285714285714286,-118.2601399571428571428571429
parking,34.03011274,-118.26500536
parking,34.02990052857142857142857143,-118.2660875714285714285714286
parking,34.03504306666666666666666667,-118.26970735
parking,34.04127420833333333333333333,-118.2665149
parking,34.0428025,-118.2631356857142857142857143
parking,34.04159768,-118.26494248
fast_food,33.92876453095238095238095238,-118.1479371404761904761904762
school,33.98412962941176470588235294,-118.2346626882352941176470588
school,33.99589616,-118.24039536
school,33.99022445714285714285714286,-118.2263293857142857142857143
school,34.07404346315789473684210526,-118.2888859894736842105263158
parking,33.8229754,-118.19033222
parking,33.82272452,-118.18993364
parking,33.82344156,-118.19032526
parking,33.82457295714285714285714286,-118.1875539
parking,33.82449106,-118.1898623
parking,33.82476202857142857142857143,-118.1899752
parking,33.82481804285714285714285714,-118.1887915714285714285714286
parking,33.82529804444444444444444444,-118.1883818111111111111111111
parking,33.82742248,-118.18966328
parking,33.83838975714285714285714286,-118.1966132857142857142857143
parking,33.83873143,-118.19544185
parking,33.83967172857142857142857143,-118.1945303428571428571428571
parking,33.84523724,-118.19355812
parking,33.84595062,-118.19387368
parking,33.84626022857142857142857143,-118.2113651428571428571428571
parking,33.84625439,-118.21266004
parking,33.84548985,-118.212265625
parking,33.84516726,-118.21165926
parking,33.87473415,-118.22086222
parking,33.875846725,-118.221887025
parking,33.8769056125,-118.2213244375
fast_food,33.87664032857142857142857143,-118.2178454571428571428571429
fast_food,33.87720575714285714285714286,-118.2178941285714285714285714
parking,33.876330195,-118.21838412
parking,33.874809825,-118.2195192875
fast_food,33.87874506666666666666666667,-118.2180905866666666666666667
parking,33.87789397777777777777777778,-118.2189920666666666666666667
fast_food,33.880223604,-118.2183195
parking,33.87926485,-118.2198550291666666666666667
parking,33.89350756,-118.22456476
parking,33.89281202,-118.22568268
parking,33.89329354285714285714285714,-118.2280484857142857142857143
parking,33.89879974444444444444444444,-118.2253518666666666666666667
parking,33.91597748571428571428571429,-118.2304473428571428571428571
school,33.913812425,-118.2329166
fast_food,33.9435592625,-118.2437446
library,33.97442792727272727272727273,-118.2451175272727272727272727
parking,34.00177318,-118.24381052
recycling,34.0110539875,-118.2419985625
toilets,34.00933076,-118.49714886
toilets,34.0092717,-118.49707832
toilets,34.00922506,-118.49702254
fast_food,34.01573232,-118.4955987466666666666666667
cafe,34.1054414125,-118.318983925
parking,34.32628038888888888888888889,-118.4196005444444444444444444
fast_food,33.77553024,-118.14935856
school,33.77627411666666666666666667,-118.14840605
place_of_worship,33.7751300,-118.15861752
restaurant,33.77513526153846153846153846,-118.1631364923076923076923077
restaurant,33.77499222,-118.16510086
fast_food,33.77555943636363636363636364,-118.1718708545454545454545455
fast_food,33.77570563333333333333333333,-118.1766727777777777777777778
pharmacy,33.77515138333333333333333333,-118.1897152416666666666666667
parking,33.77473583,-118.19007772
place_of_worship,33.77803233333333333333333333,-118.1854627041666666666666667
place_of_worship,33.77751302307692307692307692,-118.1847579
place_of_worship,33.7791971875,-118.1830780625
place_of_worship,33.78052975625,-118.18148445
parking,33.7807141,-118.18151074
parking,33.9829595125,-118.4010627875
parking,33.82437458125,-118.3309502125
parking,33.82372268,-118.33093348
post_office,33.95442445454545454545454545,-118.2113651
parking,34.18793137142857142857142857,-118.3163950642857142857142857
parking,34.18740259090909090909090909,-118.3187525818181818181818182
parking,34.02298846,-118.47996762
school,34.06444222,-118.23061358
parking,33.98763779047619047619047619,-118.2569554190476190476190476
parking,33.98820095666666666666666667,-118.2568828966666666666666667
parking,33.98885924565217391304347826,-118.2572492065217391304347826
parking,34.11363538421052631578947368,-118.2742826210526315789473684
parking,34.11259246,-118.27522632
parking,34.25792482,-118.60351902
parking,34.25792582,-118.60319166
parking,34.25775498,-118.60130098
bar,34.25748426,-118.60149568
restaurant,34.25750360769230769230769231,-118.6031472538461538461538462
parking,34.0937632,-118.29236748
parking,34.0948181,-118.29353074
restaurant,33.90554302,-118.39563138
parking,34.09746759285714285714285714,-118.2945232642857142857142857
parking,34.09779286363636363636363636,-118.2935505272727272727272727
parking,34.0959568,-118.2924061111111111111111111
parking,34.0781166,-118.30886616
parking,34.07790671666666666666666667,-118.3082621
parking,34.039288796,-118.545945392
restaurant,34.20662061818181818181818182,-118.3046464909090909090909091
police,34.09583398888888888888888889,-118.3305697333333333333333333
parking,34.07440387142857142857142857,-118.3570722428571428571428571
fast_food,33.8321131,-118.1651803666666666666666667
parking,33.831823875,-118.16652064375
parking,33.83181380909090909090909091,-118.1651995545454545454545455
car_wash,33.78295938461538461538461538,-118.1508345846153846153846154
parking,34.054290875,-118.4139662125
parking,34.10664438,-118.25409014
hospital,34.05287484545454545454545455,-118.4525346666666666666666667
school,34.16588263157894736842105263,-118.5418985368421052631578947
parking,33.80814708,-118.32770186
parking,33.80356718571428571428571429,-118.3350936571428571428571429
parking,34.07479406,-118.20639398
school,34.07477355714285714285714286,-118.2059592071428571428571429
veterinary,34.08255727,-118.38692649
nightclub,34.081621625,-118.389360475
restaurant,34.08216508,-118.3884542333333333333333333
parking,34.15065169333333333333333333,-118.4059729733333333333333333
parking,34.15011082857142857142857143,-118.3273514714285714285714286
parking,34.15998453636363636363636364,-118.4425023636363636363636364
parking,34.14591298888888888888888889,-118.4164927666666666666666667
bar,34.02920601666666666666666667,-118.4116230666666666666666667
place_of_worship,34.23534336666666666666666667,-118.2570953571428571428571429
cafe,34.23440698,-118.25593432
fast_food,34.23733361818181818181818182,-118.2615716181818181818181818
restaurant,34.23547113333333333333333333,-118.2586923111111111111111111
veterinary,34.23335456363636363636363636,-118.2553861818181818181818182
fuel,34.23220623571428571428571429,-118.2535275928571428571428571
veterinary,34.23047234210526315789473684,-118.2506380842105263157894737
restaurant,34.22979709444444444444444444,-118.2495772055555555555555556
fuel,34.22766874,-118.24604972
bank,34.22705353636363636363636364,-118.2440267727272727272727273
fast_food,34.24106868888888888888888889,-118.2666550444444444444444444
bank,34.2401905,-118.26641176
toilets,34.2331895,-118.25334722
school,34.23705541,-118.25394957
school,34.240035525,-118.258065875
place_of_worship,34.23859125714285714285714286,-118.2584194285714285714285714
parking,34.21113610625,-118.3369619
parking,34.15784955833333333333333333,-118.2563472333333333333333333
parking,34.154184475,-118.254215725
parking,34.15343558,-118.25408474
parking,34.1526677,-118.25407938
parking,34.15203134,-118.25407222
parking,34.0489203625,-118.46207835
parking,33.85541344285714285714285714,-118.3910168714285714285714286
school,34.23900426923076923076923077,-118.2500414615384615384615385
school,34.2277730,-118.25216016
school,34.23862406,-118.2652331
place_of_worship,34.23417786666666666666666667,-118.2576460809523809523809524
place_of_worship,34.23464235555555555555555556,-118.2594131444444444444444444
parking,34.07073344,-118.1889510
library,34.22473443695652173913043478,-118.2403034760869565217391304
parking,33.80254428333333333333333333,-118.1473927
parking,33.8000909,-118.14770536
parking,33.80087634,-118.14768606
parking,33.80162256,-118.14767104
parking,33.80058258,-118.14836196
parking,33.80516565,-118.1649013875
parking,33.8048408,-118.164815325
parking,33.77716032,-118.18811178
place_of_worship,33.77515732,-118.19549496
fast_food,33.77865828181818181818181818,-118.1794892181818181818181818
place_of_worship,33.780933435,-118.178700045
fast_food,34.22883571538461538461538462,-118.2479920692307692307692308
parking,34.0752016875,-118.269198025
parking,34.21101265555555555555555556,-118.3334860333333333333333333
parking,34.2059310,-118.31038702
car_wash,34.21848078,-118.22983698
bank,34.22326950555555555555555556,-118.2389348055555555555555556
fuel,34.22223334,-118.23726358
fast_food,34.24490869767441860465116279,-118.2741615069767441860465116
fuel,34.247607692,-118.278564892
veterinary,34.20673838,-118.23239664
library,34.20745610909090909090909091,-118.23265465
place_of_worship,34.2142743,-118.23811518
place_of_worship,34.21701513448275862068965517,-118.2424469620689655172413793
toilets,34.22478762,-118.25915342
toilets,34.22452704,-118.25632708
toilets,34.22335018,-118.2544967
toilets,34.22225284,-118.25337744
parking,34.22553931666666666666666667,-118.2581246833333333333333333
parking,34.15414545625,-118.44813805
toilets,34.21095527777777777777777778,-118.3299177111111111111111111
parking,34.22350438,-118.25394676
place_of_worship,34.21637022,-118.2401763
place_of_worship,34.21706201851851851851851852,-118.2409144777777777777777778
school,34.19973625833333333333333333,-118.2309031583333333333333333
fountain,34.14946868,-118.3282271533333333333333333
parking,34.14967538,-118.3278993
restaurant,34.0930688,-118.3789715461538461538461538
parking,34.27249350666666666666666667,-118.34192196
parking,34.27174428,-118.34385652
parking,34.27198803333333333333333333,-118.3455270166666666666666667
parking,34.27266655,-118.34561685
parking,34.2727933625,-118.3446072875
parking,34.09341552777777777777777778,-118.5880142
parking,34.0929717875,-118.5892078
parking,34.09461586363636363636363636,-118.6009723181818181818181818
parking,34.11695563333333333333333333,-118.3301144
parking,34.22781171666666666666666667,-118.2468030333333333333333333
parking,34.27318932352941176470588235,-118.3392924235294117647058824
parking,34.27317692352941176470588235,-118.3401204117647058823529412
school,34.2382363,-118.2620483714285714285714286
toilets,34.2389211,-118.2562515823529411764705882
restaurant,34.02018243,-118.40508261
parking,34.02023532,-118.40483202
parking,34.02050166923076923076923077,-118.4043098153846153846153846
post_office,34.02150345714285714285714286,-118.4051352142857142857142857
fast_food,34.01938637333333333333333333,-118.4070004133333333333333333
parking,34.0160843,-118.47540182
college,34.01507658888888888888888889,-118.4455351722222222222222222
animal_boarding,34.27121958714285714285714286,-118.3703262142857142857142857
parking,34.26973341818181818181818182,-118.3683259363636363636363636
parking,34.27118034545454545454545455,-118.3686988909090909090909091
parking,34.27032971538461538461538462,-118.3686042538461538461538462
parking,34.26961200833333333333333333,-118.3673766666666666666666667
parking,34.04380819743589743589743590,-118.3778425307692307692307692
parking,34.04338254,-118.37902668
parking,34.04437288571428571428571429,-118.3773457714285714285714286
parking,34.26769011666666666666666667,-118.3999361555555555555555556
parking,34.01463898,-118.44632828
parking,34.01659388,-118.44417346
parking,34.0155618,-118.44449182
parking,34.08236982380952380952380952,-118.3166627428571428571428571
fuel,34.09035554285714285714285714,-118.3360289142857142857142857
swimming_pool,34.04591082,-118.55629078
swimming_pool,34.04637824,-118.5565280333333333333333333
parking,33.897667775,-118.384026925
fast_food,34.17192711,-118.36181454
parking,34.17191561428571428571428571,-118.3620035857142857142857143
school,34.27132945833333333333333333,-118.4061662333333333333333333
parking,34.27329029090909090909090909,-118.3840534727272727272727273
parking,34.2730224,-118.3841981777777777777777778
parking,34.27284663,-118.38403497
parking,34.06005888181818181818181818,-118.1612299636363636363636364
fuel,34.1847102,-118.32286694
police,34.26937987241379310344827586,-118.3968806862068965517241379
parking,34.27281763777777777777777778,-118.39427548
parking,34.27121938235294117647058824,-118.3931886823529411764705882
parking,34.270553895,-118.393359935
parking,34.27096007083333333333333333,-118.3924744833333333333333333
parking,34.2709850,-118.39283336
parking,34.27070438,-118.3927740
parking,34.27118738,-118.3928778
parking,34.2708092,-118.3936052
parking,34.2709045,-118.3928170
parking,34.27072238,-118.39319948
parking,34.2711069,-118.39286146
parking,34.27084626,-118.39322736
parking,34.27078488,-118.39279032
parking,34.27130208,-118.39294392
parking,34.27092548,-118.39324222
parking,34.27103234,-118.39337928
parking,34.27064512,-118.39318252
parking,34.27058536,-118.39275022
toilets,34.2699790,-118.39588742
parking,34.27096342,-118.39423592
parking,34.27056238,-118.39501452
parking,34.27118988571428571428571429,-118.3941704714285714285714286
parking,34.27033018,-118.3951104
parking,34.26988704,-118.3957159
parking,34.27021634,-118.39548808
parking,34.2714523,-118.39356848
parking,34.27052516,-118.39565338
parking,34.27040714,-118.39535582
parking,34.27064552,-118.39565292
parking,34.27086314285714285714285714,-118.3954310142857142857142857
parking,34.26950928,-118.39692558
parking,34.26963933333333333333333333,-118.3969873666666666666666667
parking,34.26971658333333333333333333,-118.3966092166666666666666667
parking,34.26962612857142857142857143,-118.3962676857142857142857143
parking,34.26915582857142857142857143,-118.3967458285714285714285714
parking,34.26780103333333333333333333,-118.3945439666666666666666667
parking,34.2678740,-118.39492742
toilets,34.26605822,-118.3959230
parking,34.0132401,-118.45058768
parking,34.01179622,-118.45298636
parking,34.01264396,-118.45165946
college,34.02236262040816326530612245,-118.4901390408163265306122449
parking,34.26925654166666666666666667,-118.3891957166666666666666667
parking,34.2718603,-118.3897524461538461538461538
parking,34.26970158947368421052631579,-118.3894818894736842105263158
parking,34.27132171818181818181818182,-118.3907966
parking,34.27338707916666666666666667,-118.3815753416666666666666667
parking,34.2707866,-118.39147184
parking,34.26939334210526315789473684,-118.3673309526315789473684211
animal_boarding,34.26490757777777777777777778,-118.3420614888888888888888889
parking,34.07384942727272727272727273,-118.4696278545454545454545455
parking,34.27142076,-118.39281462
toilets,34.27202494285714285714285714,-118.3934811714285714285714286
parking,34.19998457777777777777777778,-118.1771268888888888888888889
parking,34.18672487142857142857142857,-118.6045388285714285714285714
parking,34.32380662352941176470588235,-118.4739062470588235294117647
parking,34.32664846,-118.45721472
parking,34.323973075,-118.4692166833333333333333333
parking,34.27166408571428571428571429,-118.3709791
toilets,34.31244188,-118.41744056
toilets,34.3129784,-118.41157404
university,34.30796057837837837837837838,-118.4127783702702702702702703
parking,34.30783366,-118.41405308
parking,34.30807146,-118.41397324
parking,34.30820986,-118.41366046
parking,34.3079419125,-118.413900625
parking,34.30802976,-118.41378886
parking,34.30710266,-118.41363908
parking,34.30710338,-118.4133167
parking,34.30693504,-118.4136260
parking,34.30677404,-118.41361256
parking,34.30661378,-118.41360104
parking,34.30645466,-118.4135928
parking,34.30629406,-118.4135817
parking,34.30631008,-118.41320652
parking,34.30647128,-118.41321846
parking,34.3066124,-118.41322942
parking,34.30679246,-118.4132417
parking,34.3069311,-118.41330358
parking,34.3061337,-118.41358008
parking,34.30599108,-118.4135098
parking,34.30607755,-118.4132762833333333333333333
parking,34.30616698,-118.41319464
parking,34.30639634,-118.41300314
parking,34.30672846,-118.41302378
parking,34.30725627142857142857142857,-118.4132184857142857142857143
parking,34.30860032857142857142857143,-118.4113333571428571428571429
toilets,34.30871048,-118.41123982
parking,34.15026316,-118.25416138
parking,34.14517577777777777777777778,-118.2535101
restaurant,34.1425497,-118.22843006
parking,34.26313925,-118.31542972
theatre,34.18240952,-118.6054045
toilets,34.23962832,-118.25633342
parking,34.31660226538461538461538462,-118.4172560307692307692307692
parking,34.36513626923076923076923077,-118.5007351461538461538461538
parking,34.25827424,-118.39024546
parking,34.25821616,-118.39003496
parking,34.25832236666666666666666667,-118.3904458666666666666666667
parking,34.25807166,-118.38944362
parking,34.25814384,-118.38960748
parking,34.25820941666666666666666667,-118.3898263333333333333333333
restaurant,34.05293836666666666666666667,-118.3118960222222222222222222
bank,34.05225162727272727272727273,-118.3094353181818181818181818
restaurant,34.0523083,-118.3104397714285714285714286
restaurant,34.05277411666666666666666667,-118.3160876833333333333333333
fast_food,34.05995968,-118.30952248
school,34.03360792222222222222222222,-118.4193679333333333333333333
school,34.01805914285714285714285714,-118.4199618714285714285714286
parking,34.17505258,-118.66482894
parking,34.27629908,-118.37124898
parking,34.27610962,-118.37122288
parking,34.2761786,-118.37122974
parking,34.27600842,-118.3712607
community_centre,34.275129424,-118.371095332
school,34.2459840,-118.5061155
place_of_worship,34.24637783,-118.50369814
parking,34.27472354,-118.3711560
parking,34.27484036,-118.3710512
parking,34.27528901428571428571428571,-118.3717927571428571428571429
parking,34.2751956,-118.3716393571428571428571429
parking,34.27558106,-118.39541848
parking,34.27606208,-118.3957056
parking,34.27577634,-118.39521194
parking,34.27578806,-118.39542766
fast_food,34.29431914375,-118.41653019375
fast_food,34.29458328125,-118.41693474375
fast_food,34.29497774117647058823529412,-118.4172875882352941176470588
fast_food,34.29394148888888888888888889,-118.4161690
school,34.25105604,-118.34733918
community_centre,34.27684601739130434782608696,-118.3966152304347826086956522
fire_station,34.20158701428571428571428571,-118.1723205142857142857142857
parking,34.17812231363636363636363636,-118.6025972545454545454545455
parking,34.18505523636363636363636364,-118.6030028090909090909090909
parking,34.1842155,-118.602518075
parking,34.18374918888888888888888889,-118.6022789777777777777777778
fountain,34.14400805454545454545454545,-118.2568887848484848484848485
parking,33.99660116,-118.43374152
parking,33.9965489,-118.43385284
parking,33.99634018,-118.43359441
parking,33.99619752,-118.4338113
parking,33.99633072,-118.43342368
parking,33.99607678,-118.43359906
parking,33.99620221428571428571428571,-118.4336110142857142857142857
parking,33.93035384285714285714285714,-118.3509011285714285714285714
parking,33.74128785151515151515151515,-118.4022864121212121212121212
school,34.174803568,-118.613402296
school,34.174382756,-118.617883876
parking,34.15159618,-118.4089321
parking,34.14554448421052631578947368,-118.4055528052631578947368421
theatre,34.18309746153846153846153846,-118.5789352
theatre,34.18651678461538461538461538,-118.5805593076923076923076923
parking,34.18550057777777777777777778,-118.5826006666666666666666667
parking,34.18315537,-118.58027005
parking,34.18716219615384615384615385,-118.5782054153846153846153846
parking,34.18525381111111111111111111,-118.5868629888888888888888889
college,34.18531961111111111111111111,-118.5731678111111111111111111
parking,34.18477265,-118.5688795181818181818181818
parking,33.80035554,-118.3890324
parking,33.80025448,-118.38872604
parking,33.80034836,-118.38877248
parking,33.8001397,-118.3892546
parking,33.79999936,-118.38906072
parking,33.80005648,-118.3892084
parking,34.18578175714285714285714286,-118.5736942142857142857142857
police,34.1836601,-118.5733367
parking,34.18668167142857142857142857,-118.5717896142857142857142857
parking,34.1818250,-118.5786229833333333333333333
parking,34.18198017058823529411764706,-118.5761016882352941176470588
parking,34.18264816923076923076923077,-118.5777041692307692307692308
parking,34.182728135,-118.578748745
parking,34.18630839411764705882352941,-118.5941094294117647058823529
parking,34.17839563636363636363636364,-118.5962668454545454545454545
parking,34.17529308421052631578947368,-118.5937859947368421052631579
parking,34.1718987,-118.5918389
